name,total electrons,R1,RHF Energy (Hartree),Nuclear energy,MP2 Energy,CCSD Energy,CCSD(T) Energy,CCSDT Energy,CCSDTQ Energy,FCI Energy (Hartree)
HAl,14,1.792,-242.4511216,3.838897177,-242.5028573,-242.5249367,-242.5260034,-242.5263913,-242.5264321,-242.5264321
HAl,14,1.802,-242.4507146,3.817593641,-242.5024509,-242.5245519,-242.5256248,-242.5260157,-242.5260566,-242.5260566
HAl,14,1.812,-242.4502857,3.796525244,-242.5020231,-242.5241465,-242.5252257,-242.5256197,-242.5256608,-242.5256608
HAl,14,1.822,-242.4498358,3.775688113,-242.5015745,-242.5237214,-242.5248069,-242.5252041,-242.5252453,-242.5252453
HAl,14,1.832,-242.4493657,3.755078462,-242.5011061,-242.5232774,-242.5243694,-242.5247697,-242.5248111,-242.5248111
HAl,14,1.842,-242.4488763,3.734692585,-242.5006188,-242.5228153,-242.523914,-242.5243175,-242.524359,-242.524359
HAl,14,1.852,-242.4483683,3.714526858,-242.5001132,-242.522336,-242.5234413,-242.5238481,-242.5238898,-242.5238898
HAl,14,1.862,-242.4478425,3.694577735,-242.4995902,-242.5218402,-242.5229523,-242.5233624,-242.5234043,-242.5234043
HAl,14,1.872,-242.4472998,3.674841742,-242.4990506,-242.5213286,-242.5224477,-242.5228611,-242.5229031,-242.5229031
HAl,14,1.882,-242.4467407,3.655315484,-242.4984949,-242.520802,-242.5219281,-242.5223449,-242.5223871,-242.5223871
HAl,14,1.892,-242.446166,3.635995635,-242.497924,-242.520261,-242.5213943,-242.5218145,-242.5218569,-242.521857
HAl,14,1.902,-242.4455764,3.616878939,-242.4973384,-242.5197064,-242.5208469,-242.5212706,-242.5213133,-242.5213133
HAl,14,1.912,-242.4449725,3.597962208,-242.4967389,-242.5191388,-242.5202867,-242.5207139,-242.5207567,-242.5207567
HAl,14,1.922,-242.4443549,3.579242321,-242.4961261,-242.5185588,-242.5197141,-242.520145,-242.520188,-242.520188
HAl,14,1.932,-242.4437243,3.560716222,-242.4955006,-242.517967,-242.51913,-242.5195644,-242.5196077,-242.5196077
HAl,14,1.942,-242.4430812,3.542380917,-242.4948629,-242.5173641,-242.5185347,-242.5189729,-242.5190163,-242.5190163
HAl,14,1.952,-242.4424263,3.524233474,-242.4942136,-242.5167505,-242.517929,-242.5183708,-242.5184145,-242.5184145
HAl,14,1.962,-242.4417599,3.50627102,-242.4935533,-242.5161268,-242.5173133,-242.5177589,-242.5178027,-242.5178027
HAl,14,1.972,-242.4410828,3.488490741,-242.4928825,-242.5154937,-242.5166881,-242.5171376,-242.5171817,-242.5171817
HAl,14,1.982,-242.4403953,3.47088988,-242.4922017,-242.5148514,-242.5160541,-242.5165074,-242.5165517,-242.5165517
HAl,14,1.992,-242.439698,3.453465734,-242.4915114,-242.5142007,-242.5154117,-242.5158689,-242.5159134,-242.5159134
HAl,14,2.002,-242.4389913,3.436215655,-242.4908121,-242.5135419,-242.5147613,-242.5152225,-242.5152672,-242.5152672
HAl,14,2.012,-242.4382758,3.419137049,-242.4901042,-242.5128755,-242.5141035,-242.5145686,-242.5146136,-242.5146136
HAl,14,2.022,-242.4375517,3.40222737,-242.4893881,-242.512202,-242.5134387,-242.5139078,-242.5139531,-242.5139531
HAl,14,2.032,-242.4368197,3.385484125,-242.4886644,-242.5115217,-242.5127672,-242.5132405,-242.513286,-242.513286
HAl,14,2.042,-242.43608,3.368904869,-242.4879334,-242.5108352,-242.5120896,-242.512567,-242.5126127,-242.5126127
HAl,14,2.052,-242.435333,3.352487204,-242.4871955,-242.5101428,-242.5114063,-242.5118878,-242.5119338,-242.5119338
HAl,14,2.062,-242.4345792,3.336228779,-242.4864511,-242.5094448,-242.5107176,-242.5112033,-242.5112495,-242.5112495
HAl,14,2.072,-242.4338189,3.320127288,-242.4857005,-242.5087417,-242.5100238,-242.5105138,-242.5105603,-242.5105603
HAl,14,2.082,-242.4330525,3.304180472,-242.4849442,-242.5080338,-242.5093255,-242.5098197,-242.5098664,-242.5098664
HAl,14,2.092,-242.4322803,3.28838611,-242.4841824,-242.5073215,-242.5086228,-242.5091213,-242.5091684,-242.5091684
HAl,14,2.102,-242.4315025,3.272742027,-242.4834155,-242.5066051,-242.5079162,-242.5084191,-242.5084664,-242.5084664
HAl,14,2.112,-242.4307197,3.25724609,-242.4826439,-242.505885,-242.507206,-242.5077132,-242.5077608,-242.5077608
HAl,14,2.122,-242.429932,3.241896203,-242.4818678,-242.5051614,-242.5064924,-242.5070041,-242.507052,-242.507052
HAl,14,2.132,-242.4291397,3.22669031,-242.4810875,-242.5044346,-242.5057759,-242.506292,-242.5063402,-242.5063402
HAl,14,2.142,-242.4283431,3.211626397,-242.4803033,-242.503705,-242.5050566,-242.5055773,-242.5056257,-242.5056257
HAl,14,2.152,-242.4275425,3.196702482,-242.4795155,-242.5029728,-242.5043349,-242.5048601,-242.5049089,-242.5049089
HAl,14,2.162,-242.4267382,3.181916624,-242.4787243,-242.5022382,-242.5036111,-242.5041408,-242.5041899,-242.5041899
HAl,14,2.172,-242.4259304,3.167266916,-242.4779301,-242.5015016,-242.5028853,-242.5034197,-242.5034691,-242.5034691
HAl,14,2.182,-242.4251193,3.152751486,-242.4771331,-242.5007633,-242.5021579,-242.5026969,-242.5027466,-242.5027466
HAl,14,2.192,-242.4243052,3.138368495,-242.4763334,-242.5000233,-242.5014292,-242.5019728,-242.5020228,-242.5020228
HAl,14,2.202,-242.4234883,3.124116141,-242.4755314,-242.4992821,-242.5006992,-242.5012476,-242.5012979,-242.5012979
HAl,14,2.212,-242.4226689,3.10999265,-242.4747272,-242.4985397,-242.4999684,-242.5005215,-242.5005721,-242.5005721
HAl,14,2.222,-242.421847,3.095996283,-242.4739211,-242.4977965,-242.4992368,-242.4997947,-242.4998456,-242.4998456
HAl,14,2.232,-242.421023,3.082125332,-242.4731133,-242.4970526,-242.4985048,-242.4990674,-242.4991187,-242.4991187
HAl,14,2.242,-242.420197,3.068378119,-242.472304,-242.4963083,-242.4977724,-242.4983399,-242.4983915,-242.4983915
HAl,14,2.252,-242.4193692,3.054752994,-242.4714933,-242.4955637,-242.49704,-242.4976123,-242.4976642,-242.4976642
HAl,14,2.262,-242.4185399,3.041248339,-242.4706815,-242.494819,-242.4963076,-242.4968848,-242.4969371,-242.4969371
HAl,14,2.272,-242.417709,3.027862562,-242.4698687,-242.4940744,-242.4955756,-242.4961576,-242.4962103,-242.4962103
HAl,14,2.282,-242.4168769,3.014594102,-242.4690552,-242.4933301,-242.494844,-242.495431,-242.495484,-242.495484
HAl,14,2.292,-242.4160437,3.001441423,-242.468241,-242.4925862,-242.4941131,-242.4947049,-242.4947583,-242.4947583
HAl,14,2.302,-242.4152095,2.988403016,-242.4674263,-242.491843,-242.493383,-242.4939797,-242.4940335,-242.4940335
HAl,14,2.312,-242.4143745,2.975477397,-242.4666114,-242.4911005,-242.4926538,-242.4932555,-242.4933096,-242.4933096
HAl,14,2.322,-242.4135388,2.96266311,-242.4657963,-242.490359,-242.4919258,-242.4925325,-242.4925869,-242.4925869
HAl,14,2.332,-242.4127026,2.949958723,-242.4649811,-242.4896185,-242.491199,-242.4918107,-242.4918655,-242.4918655
HAl,14,2.342,-242.4118661,2.937362827,-242.4641661,-242.4888792,-242.4904736,-242.4910903,-242.4911455,-242.4911455
HAl,14,2.352,-242.4110292,2.92487404,-242.4633514,-242.4881413,-242.4897498,-242.4903715,-242.4904271,-242.4904271
HAl,14,2.362,-242.4101922,2.912491,-242.462537,-242.4874048,-242.4890277,-242.4896544,-242.4897104,-242.4897104
HAl,14,2.372,-242.4093551,2.90021237,-242.4617231,-242.48667,-242.4883075,-242.4889392,-242.4889955,-242.4889955
HAl,14,2.382,-242.4085182,2.888036835,-242.4609099,-242.4859369,-242.4875891,-242.4882259,-242.4882826,-242.4882826
HAl,14,2.392,-242.4076815,2.875963103,-242.4600974,-242.4852056,-242.4868729,-242.4875146,-242.4875717,-242.4875717
HAl,14,2.402,-242.406845,2.863989901,-242.4592858,-242.4844764,-242.4861588,-242.4868056,-242.4868631,-242.4868631
HAl,14,2.412,-242.406009,2.852115979,-242.4584752,-242.4837491,-242.4854471,-242.4860989,-242.4861568,-242.4861568
HAl,14,2.422,-242.4051734,2.840340108,-242.4576656,-242.4830241,-242.4847377,-242.4853946,-242.4854528,-242.4854528
HAl,14,2.432,-242.4043385,2.828661078,-242.4568572,-242.4823013,-242.4840309,-242.4846928,-242.4847514,-242.4847514
HAl,14,2.442,-242.4035043,2.817077699,-242.45605,-242.481581,-242.4833267,-242.4839936,-242.4840526,-242.4840526
HAl,14,2.452,-242.4026708,2.805588802,-242.4552443,-242.4808631,-242.4826252,-242.4832971,-242.4833566,-242.4833566
HAl,14,2.462,-242.4018382,2.794193234,-242.4544399,-242.4801477,-242.4819266,-242.4826035,-242.4826633,-242.4826633
HAl,14,2.472,-242.4010065,2.782889863,-242.4536371,-242.4794351,-242.4812309,-242.4819127,-242.481973,-242.481973
HAl,14,2.482,-242.4001759,2.771677575,-242.452836,-242.4787251,-242.4805382,-242.4812249,-242.4812856,-242.4812856
HAl,14,2.492,-242.3993464,2.760555274,-242.4520365,-242.478018,-242.4798485,-242.4805402,-242.4806013,-242.4806013
HAl,14,2.502,-242.3985181,2.749521879,-242.4512388,-242.4773139,-242.4791621,-242.4798587,-242.4799202,-242.4799202
HAl,14,2.512,-242.397691,2.73857633,-242.450443,-242.4766126,-242.4784789,-242.4791804,-242.4792423,-242.4792423
HAl,14,2.522,-242.3968652,2.727717582,-242.4496491,-242.4759145,-242.4777991,-242.4785054,-242.4785678,-242.4785678
HAl,14,2.532,-242.3960408,2.716944606,-242.4488572,-242.4752195,-242.4771227,-242.4778338,-242.4778966,-242.4778966
HAl,14,2.542,-242.3952178,2.706256389,-242.4480674,-242.4745276,-242.4764497,-242.4771656,-242.4772288,-242.4772288
HAl,14,2.552,-242.3943964,2.695651936,-242.4472797,-242.4738391,-242.4757804,-242.476501,-242.4765646,-242.4765646
HAl,14,2.562,-242.3935765,2.685130266,-242.4464942,-242.4731539,-242.4751147,-242.4758399,-242.475904,-242.475904
HAl,14,2.572,-242.3927583,2.674690413,-242.445711,-242.472472,-242.4744526,-242.4751826,-242.4752471,-242.4752471
HAl,14,2.582,-242.3919417,2.664331426,-242.44493,-242.4717936,-242.4737944,-242.4745289,-242.4745938,-242.4745938
HAl,14,2.592,-242.3911269,2.654052369,-242.4441515,-242.4711187,-242.4731399,-242.473879,-242.4739443,-242.4739443
HAl,14,2.602,-242.3903138,2.643852322,-242.4433753,-242.4704474,-242.4724894,-242.4732329,-242.4732987,-242.4732987
HAl,14,2.612,-242.3895026,2.633730376,-242.4426017,-242.4697797,-242.4718428,-242.4725907,-242.472657,-242.472657
HAl,14,2.622,-242.3886932,2.623685638,-242.4418305,-242.4691157,-242.4712002,-242.4719524,-242.4720191,-242.4720191
HAl,14,2.632,-242.3878858,2.613717227,-242.441062,-242.4684553,-242.4705617,-242.4713182,-242.4713853,-242.4713853
HAl,14,2.642,-242.3870803,2.603824278,-242.440296,-242.4677988,-242.4699273,-242.4706879,-242.4707555,-242.4707555
HAl,14,2.652,-242.3862768,2.594005936,-242.4395327,-242.467146,-242.469297,-242.4700618,-242.4701298,-242.4701298
HAl,14,2.662,-242.3854754,2.584261361,-242.4387721,-242.4664971,-242.468671,-242.4694397,-242.4695082,-242.4695082
HSi,15,1.04,-289.2724999,7.123539378,-289.3422735,-289.3658473,-289.3674003,-289.3678877,-289.3679421,-289.3679436
HSi,15,1.05,-289.281404,7.055696145,-289.3511256,-289.3746811,-289.3762348,-289.3767222,-289.3767765,-289.376778
HSi,15,1.06,-289.289884,6.989132974,-289.3595554,-289.3830935,-289.3846481,-289.3851354,-289.3851898,-289.3851912
HSi,15,1.07,-289.2979584,6.923813974,-289.3675817,-289.3911031,-289.3926588,-289.3931461,-289.3932004,-289.3932019
HSi,15,1.08,-289.3056448,6.859704586,-289.375222,-289.3987278,-289.4002846,-289.400772,-289.4008263,-289.4008278
HSi,15,1.09,-289.3129601,6.796771516,-289.3824933,-289.4059843,-289.4075425,-289.40803,-289.4080843,-289.4080858
HSi,15,1.1,-289.3199205,6.734982684,-289.3894116,-289.4128888,-289.4144485,-289.4149362,-289.4149905,-289.414992
HSi,15,1.11,-289.3265412,6.674307165,-289.3959924,-289.4194566,-289.421018,-289.421506,-289.4215603,-289.4215618
HSi,15,1.12,-289.3328368,6.614715136,-289.4022501,-289.4257025,-289.4272657,-289.427754,-289.4278083,-289.4278098
HSi,15,1.13,-289.3388212,6.556177834,-289.4081986,-289.4316402,-289.4332054,-289.433694,-289.4337484,-289.4337498
HSi,15,1.14,-289.3445076,6.498667502,-289.4138512,-289.437283,-289.4388503,-289.4393394,-289.4393938,-289.4393952
HSi,15,1.15,-289.3499086,6.44215735,-289.4192205,-289.4426436,-289.4442132,-289.4447027,-289.4447571,-289.4447586
HSi,15,1.16,-289.3550363,6.386621511,-289.4243183,-289.4477339,-289.4493059,-289.4497959,-289.4498504,-289.4498518
HSi,15,1.17,-289.3599019,6.332035002,-289.4291562,-289.4525652,-289.4541398,-289.4546304,-289.454685,-289.4546864
HSi,15,1.18,-289.3645164,6.278373689,-289.4337449,-289.4571486,-289.4587259,-289.4592171,-289.4592717,-289.4592732
HSi,15,1.19,-289.3688902,6.225614246,-289.4380948,-289.4614943,-289.4630745,-289.4635664,-289.463621,-289.4636225
HSi,15,1.2,-289.373033,6.173734127,-289.4422157,-289.4656122,-289.4671953,-289.467688,-289.4677427,-289.4677442
HSi,15,1.21,-289.3769543,6.122711531,-289.446117,-289.4695116,-289.4710979,-289.4715914,-289.4716462,-289.4716477
HSi,15,1.22,-289.3806631,6.072525371,-289.4498076,-289.4732016,-289.4747912,-289.4752856,-289.4753404,-289.4753419
HSi,15,1.23,-289.384168,6.023155246,-289.4532961,-289.4766906,-289.4782837,-289.478779,-289.4788339,-289.4788353
HSi,15,1.24,-289.387477,5.974581413,-289.4565906,-289.4799868,-289.4815835,-289.4820798,-289.4821348,-289.4821362
HSi,15,1.25,-289.3905981,5.926784762,-289.4596988,-289.483098,-289.4846985,-289.4851958,-289.4852508,-289.4852523
HSi,15,1.26,-289.3935386,5.879746788,-289.4626283,-289.4860317,-289.487636,-289.4881344,-289.4881895,-289.488191
HSi,15,1.27,-289.3963058,5.833449569,-289.465386,-289.4887948,-289.4904032,-289.4909027,-289.490958,-289.4909595
HSi,15,1.28,-289.3989064,5.787875744,-289.4679789,-289.4913943,-289.4930069,-289.4935076,-289.4935629,-289.4935644
HSi,15,1.29,-289.401347,5.74300849,-289.4704133,-289.4938365,-289.4954535,-289.4959555,-289.4960109,-289.4960124
HSi,15,1.3,-289.4036338,5.698831502,-289.4726955,-289.4961278,-289.4977493,-289.4982526,-289.4983082,-289.4983096
HSi,15,1.31,-289.4057729,5.655328971,-289.4748314,-289.4982741,-289.4999002,-289.500405,-289.5004606,-289.5004621
HSi,15,1.32,-289.40777,5.61248557,-289.4768269,-289.5002812,-289.5019121,-289.5024183,-289.502474,-289.5024755
HSi,15,1.33,-289.4096307,5.570286431,-289.4786873,-289.5021544,-289.5037903,-289.504298,-289.5043538,-289.5043553
HSi,15,1.34,-289.4113602,5.528717129,-289.480418,-289.5038991,-289.5055401,-289.5060494,-289.5061054,-289.5061069
HSi,15,1.35,-289.4129636,5.487763669,-289.4820239,-289.5055203,-289.5071666,-289.5076776,-289.5077336,-289.5077351
HSi,15,1.36,-289.414446,5.447412465,-289.48351,-289.5070229,-289.5086746,-289.5091874,-289.5092435,-289.509245
HSi,15,1.37,-289.4158118,5.40765033,-289.4848809,-289.5084116,-289.5100689,-289.5105834,-289.5106397,-289.5106412
HSi,15,1.38,-289.4170658,5.368464458,-289.4861411,-289.5096908,-289.5113539,-289.5118703,-289.5119267,-289.5119282
HSi,15,1.39,-289.4182122,5.329842412,-289.4872949,-289.5108649,-289.5125339,-289.5130522,-289.5131087,-289.5131102
HSi,15,1.4,-289.4192553,5.291772109,-289.4883465,-289.511938,-289.5136131,-289.5141334,-289.51419,-289.5141916
HSi,15,1.41,-289.4201991,5.25424181,-289.4892999,-289.5129141,-289.5145954,-289.5151179,-289.5151746,-289.5151762
HSi,15,1.42,-289.4210475,5.217240107,-289.4901589,-289.5137971,-289.5154849,-289.5160095,-289.5160664,-289.5160679
HSi,15,1.43,-289.4218042,5.180755911,-289.4909273,-289.5145907,-289.5162851,-289.516812,-289.516869,-289.5168705
HSi,15,1.44,-289.4224729,5.144778439,-289.4916086,-289.5152984,-289.5169996,-289.5175289,-289.517586,-289.5175875
HSi,15,1.45,-289.423057,5.109297209,-289.4922063,-289.5159238,-289.517632,-289.5181636,-289.5182209,-289.5182224
HSi,15,1.46,-289.42356,5.074302022,-289.4927237,-289.5164702,-289.5181855,-289.5187196,-289.518777,-289.5187785
HSi,15,1.47,-289.4239849,5.039782961,-289.493164,-289.5169407,-289.5186633,-289.5192,-289.5192575,-289.519259
HSi,15,1.48,-289.4243351,5.005730373,-289.4935303,-289.5173384,-289.5190686,-289.5196079,-289.5196656,-289.5196671
HSi,15,1.49,-289.4246134,4.972134868,-289.4938255,-289.5176664,-289.5194043,-289.5199464,-289.5200042,-289.5200057
HSi,15,1.5,-289.4248227,4.938987302,-289.4940527,-289.5179275,-289.5196734,-289.5202182,-289.5202761,-289.5202777
HSi,15,1.51,-289.424966,4.906278777,-289.4942144,-289.5181245,-289.5198785,-289.5204262,-289.5204843,-289.5204858
HSi,15,1.52,-289.4250459,4.874000627,-289.4943134,-289.5182601,-289.5200223,-289.5205731,-289.5206313,-289.5206329
HSi,15,1.53,-289.4250649,4.842144413,-289.4943524,-289.5183368,-289.5201076,-289.5206614,-289.5207198,-289.5207213
HSi,15,1.54,-289.4250256,4.810701917,-289.4943337,-289.5183572,-289.5201367,-289.5206936,-289.5207522,-289.5207538
HSi,15,1.55,-289.4249305,4.779665131,-289.4942598,-289.5183237,-289.5201121,-289.5206723,-289.520731,-289.5207326
HSi,15,1.56,-289.4247818,4.749026252,-289.4941329,-289.5182385,-289.520036,-289.5205996,-289.5206585,-289.5206601
HSi,15,1.57,-289.4245818,4.718777677,-289.4939554,-289.518104,-289.5199109,-289.5204779,-289.520537,-289.5205385
HSi,15,1.58,-289.4243327,4.688911995,-289.4937294,-289.5179223,-289.5197387,-289.5203092,-289.5203685,-289.5203701
HSi,15,1.59,-289.4240366,4.659421983,-289.4934569,-289.5176954,-289.5195216,-289.5200958,-289.5201553,-289.5201568
HSi,15,1.6,-289.4236955,4.630300595,-289.4931399,-289.5174254,-289.5192617,-289.5198396,-289.5198993,-289.5199008
HSi,15,1.61,-289.4233113,4.601540964,-289.4927805,-289.5171143,-289.5189608,-289.5195426,-289.5196024,-289.519604
HSi,15,1.62,-289.4228859,4.573136391,-289.4923805,-289.5167639,-289.5186209,-289.5192066,-289.5192666,-289.5192682
HSi,15,1.63,-289.4224212,4.545080339,-289.4919416,-289.516376,-289.5182437,-289.5188334,-289.5188937,-289.5188953
HSi,15,1.64,-289.4219189,4.517366435,-289.4914655,-289.5159524,-289.517831,-289.5184249,-289.5184854,-289.518487
HSi,15,1.65,-289.4213806,4.489988456,-289.4909541,-289.5154947,-289.5173846,-289.5179827,-289.5180434,-289.518045
HSi,15,1.66,-289.4208079,4.462940333,-289.4904088,-289.5150047,-289.5169059,-289.5175084,-289.5175693,-289.5175709
HSi,15,1.67,-289.4202025,4.436216139,-289.4898312,-289.5144837,-289.5163966,-289.5170036,-289.5170648,-289.5170664
HSi,15,1.68,-289.4195659,4.409810091,-289.4892229,-289.5139334,-289.5158583,-289.5164698,-289.5165312,-289.5165328
HSi,15,1.69,-289.4188993,4.38371654,-289.4885852,-289.5133553,-289.5152924,-289.5159085,-289.5159701,-289.5159717
HSi,15,1.7,-289.4182044,4.357929972,-289.4879196,-289.5127507,-289.5147002,-289.515321,-289.5153829,-289.5153845
HSi,15,1.71,-289.4174823,4.332445002,-289.4872273,-289.5121208,-289.5140831,-289.5147088,-289.514771,-289.5147726
HSi,15,1.72,-289.4167344,4.307256368,-289.4865098,-289.5114671,-289.5134424,-289.5140731,-289.5141355,-289.5141371
HSi,15,1.73,-289.4159619,4.282358932,-289.4857681,-289.5107909,-289.5127794,-289.5134152,-289.5134779,-289.5134795
HSi,15,1.74,-289.415166,4.257747674,-289.4850035,-289.5100932,-289.5120952,-289.5127362,-289.5127993,-289.5128009
HSi,15,1.75,-289.4143478,4.233417687,-289.4842172,-289.509375,-289.5113909,-289.5120375,-289.5121008,-289.5121024
HSi,15,1.76,-289.4135085,4.209364178,-289.4834102,-289.508638,-289.510668,-289.51132,-289.5113837,-289.5113853
HSi,15,1.77,-289.4126491,4.185582459,-289.4825837,-289.507883,-289.5099273,-289.510585,-289.5106489,-289.5106505
HSi,15,1.78,-289.4117706,4.162067951,-289.4817386,-289.5071109,-289.5091699,-289.5098333,-289.5098976,-289.5098992
HSi,15,1.79,-289.410874,4.138816175,-289.4808759,-289.5063229,-289.5083969,-289.5090661,-289.5091307,-289.5091323
HSi,15,1.8,-289.4099602,4.115822751,-289.4799965,-289.5055198,-289.5076091,-289.5082842,-289.5083492,-289.5083508
HSi,15,1.81,-289.4090301,4.093083399,-289.4791015,-289.5047026,-289.5068075,-289.5074887,-289.5075541,-289.5075557
HSi,15,1.82,-289.4080846,4.07059393,-289.4781916,-289.5038722,-289.505993,-289.5066804,-289.5067461,-289.5067477
HSi,15,1.83,-289.4071246,4.048350247,-289.4772676,-289.5030294,-289.5051665,-289.5058601,-289.5059263,-289.5059279
HSi,15,1.84,-289.4061507,4.026348344,-289.4763305,-289.502175,-289.5043286,-289.5050288,-289.5050953,-289.505097
HSi,15,1.85,-289.4051639,4.004584299,-289.475381,-289.50131,-289.5034804,-289.5041872,-289.5042541,-289.5042558
HSi,15,1.86,-289.4041647,3.983054276,-289.4744198,-289.5004349,-289.5026226,-289.503336,-289.5034034,-289.503405
HSi,15,1.87,-289.403154,3.96175452,-289.4734476,-289.4995506,-289.5017559,-289.5024761,-289.5025439,-289.5025455
HSi,15,1.88,-289.4021324,3.940681358,-289.4724652,-289.4986578,-289.500881,-289.501608,-289.5016763,-289.5016779
HSi,15,1.89,-289.4011005,3.919831192,-289.4714731,-289.4977571,-289.4999985,-289.5007326,-289.5008013,-289.500803
HSi,15,1.9,-289.400059,3.899200501,-289.4704721,-289.4968492,-289.4991092,-289.4998504,-289.4999196,-289.4999213
HSi,15,1.91,-289.3990085,3.878785839,-289.4694627,-289.4959347,-289.4982137,-289.4989622,-289.4990319,-289.4990335
HSi,15,1.92,-289.3979495,3.85858383,-289.4684456,-289.4950142,-289.4973125,-289.4980684,-289.4981386,-289.4981403
HSi,15,1.93,-289.3968826,3.838591167,-289.4674213,-289.4940883,-289.4964063,-289.4971697,-289.4972404,-289.4972421
HSi,15,1.94,-289.3958084,3.818804615,-289.4663903,-289.4931576,-289.4954957,-289.4962667,-289.4963379,-289.4963396
HSi,15,1.95,-289.3947272,3.799221001,-289.4653531,-289.4922225,-289.4945811,-289.4953598,-289.4954317,-289.4954333
HSi,15,1.96,-289.3936397,3.779837221,-289.4643103,-289.4912837,-289.4936631,-289.4944497,-289.4945221,-289.4945238
HSi,15,1.97,-289.3925463,3.76065023,-289.4632624,-289.4903415,-289.4927422,-289.4935368,-289.4936098,-289.4936115
HSi,15,1.98,-289.3914474,3.741657047,-289.4622098,-289.4893965,-289.4918189,-289.4926216,-289.4926952,-289.4926969
HSi,15,1.99,-289.3903434,3.72285475,-289.4611529,-289.4884492,-289.4908937,-289.4917045,-289.4917787,-289.4917804
HSi,15,2,-289.3892349,3.704240476,-289.4600922,-289.4875,-289.4899669,-289.4907861,-289.4908609,-289.4908627
HSi,15,2.01,-289.3881221,3.685811419,-289.459028,-289.4865492,-289.4890391,-289.4898667,-289.4899422,-289.4899439
HSi,15,2.02,-289.3870054,3.667564828,-289.4579609,-289.4855974,-289.4881106,-289.4889467,-289.4890229,-289.4890246
HSi,15,2.03,-289.3858852,3.649498006,-289.4568911,-289.4846448,-289.4871818,-289.4880266,-289.4881035,-289.4881052
HSi,15,2.04,-289.384762,3.63160831,-289.4558191,-289.4836919,-289.4862532,-289.4871068,-289.4871843,-289.4871861
HSi,15,2.05,-289.3836359,3.613893148,-289.4547451,-289.4827391,-289.485325,-289.4861875,-289.4862658,-289.4862676
HSi,15,2.06,-289.3825073,3.596349977,-289.4536695,-289.4817867,-289.4843977,-289.4852692,-289.4853482,-289.48535
HSi,15,2.07,-289.3813766,3.578976306,-289.4525927,-289.480835,-289.4834716,-289.4843522,-289.484432,-289.4844338
HSi,15,2.08,-289.3802439,3.561769689,-289.451515,-289.4798856,-289.4825486,-289.4834368,-289.4835174,-289.4835192
HSi,15,2.09,-289.3791097,3.544727729,-289.4504365,-289.4789364,-289.4816259,-289.4825233,-289.4826048,-289.4826066
HSi,15,2.1,-289.3779742,3.527848073,-289.4493577,-289.4779888,-289.4807054,-289.4816121,-289.4816944,-289.4816962
HSi,15,2.11,-289.3768376,3.511128414,-289.4482788,-289.4770432,-289.4797874,-289.4807035,-289.4807866,-289.4807884
HSi,15,2.12,-289.3757003,3.494566487,-289.4472001,-289.4760998,-289.4788721,-289.4797976,-289.4798816,-289.4798835
HSi,15,2.13,-289.3745623,3.478160072,-289.4461219,-289.4751589,-289.4779598,-289.4788949,-289.4789798,-289.4789816
HSi,15,2.14,-289.3734241,3.461906987,-289.4450443,-289.4742208,-289.4770508,-289.4779955,-289.4780813,-289.4780832
HSi,15,2.15,-289.3722857,3.445805094,-289.4439676,-289.4732857,-289.4761453,-289.4770997,-289.4771865,-289.4771883
HSi,15,2.16,-289.3711475,3.429852293,-289.4428921,-289.4723538,-289.4752436,-289.4762078,-289.4762955,-289.4762974
HSi,15,2.17,-289.3700096,3.414046522,-289.4418179,-289.4714253,-289.4743459,-289.4753199,-289.4754086,-289.4754105
HSi,15,2.18,-289.3688722,3.398385758,-289.4407453,-289.4705006,-289.4734524,-289.4744364,-289.4745261,-289.474528
HSi,15,2.19,-289.3677355,3.382868015,-289.4396745,-289.4695797,-289.4725634,-289.4735573,-289.4736481,-289.47365
HSi,15,2.2,-289.3665997,3.367491342,-289.4386056,-289.468663,-289.4716791,-289.472683,-289.4727748,-289.4727768
HSi,15,2.21,-289.365465,3.352253825,-289.4375389,-289.4677504,-289.4707996,-289.4718136,-289.4719066,-289.4719085
HSi,15,2.22,-289.3643315,3.337153582,-289.4364746,-289.4668424,-289.4699252,-289.4709494,-289.4710434,-289.4710454
HSi,15,2.23,-289.3631994,3.322188768,-289.4354127,-289.4659391,-289.4690561,-289.4700904,-289.4701856,-289.4701876
HSi,15,2.24,-289.3620689,3.307357568,-289.4343535,-289.4650407,-289.4681925,-289.4692369,-289.4693333,-289.4693353
HSi,15,2.25,-289.3609401,3.292658201,-289.4332972,-289.4641472,-289.4673345,-289.4683891,-289.4684866,-289.4684887
HSi,15,2.26,-289.3598131,3.278088917,-289.4322438,-289.4632589,-289.4664823,-289.467547,-289.4676458,-289.4676479
HSi,15,2.27,-289.3586881,3.263647997,-289.4311936,-289.462376,-289.465636,-289.466711,-289.466811,-289.4668131
HSi,15,2.28,-289.3575653,3.249333751,-289.4301467,-289.4614985,-289.4647959,-289.465881,-289.4659824,-289.4659845
HSi,15,2.29,-289.3564447,3.235144521,-289.4291031,-289.4606266,-289.463962,-289.4650573,-289.46516,-289.4651621
HSi,15,2.3,-289.3553264,3.221078675,-289.4280631,-289.4597605,-289.4631346,-289.4642401,-289.464344,-289.4643462
HSi,15,2.31,-289.3542107,3.207134612,-289.4270268,-289.4589003,-289.4623137,-289.4634293,-289.4635346,-289.4635368
